station,valid,feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct
ROC,2026-02-13 08:55:00,-0.48280260617330645,0.9338251426803802,-0.659502757069633,0.9652712504858361,-0.6023738359337397,0.47901483203001866,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.15152302779070148
ROC,2026-02-13 09:00:00,-0.47631864430108606,0.9091093347337958,-0.6524322366444697,0.9652712504858361,-0.39519018887528656,0.4800838828474628,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.15152302779070148
ROC,2026-02-13 09:05:00,-0.46983468242886567,0.8843935267872115,-0.6453617162193064,0.9652712504858361,-0.39519018887528656,0.48115293366490686,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.2633445683948786
ROC,2026-02-13 09:10:00,-0.4633507205566453,0.8596777188406272,-0.6382911957941428,0.9652712504858361,-0.6023738359337397,0.48222198448235093,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.37516610899905567
ROC,2026-02-13 09:15:00,-0.45686675868442483,0.8349619108940428,-0.6312206753689795,0.9652712504858361,-0.6023738359337397,0.483291035299795,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.37516610899905567
ROC,2026-02-13 09:20:00,-0.4503827968122045,0.8102461029474585,-0.6241501549438162,0.9652712504858361,-0.6023738359337397,0.4843600861172391,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.37516610899905567
ROC,2026-02-13 09:25:00,-0.4438988349399841,0.7855302950008752,-0.6170796345186529,0.9652712504858361,-0.6023738359337397,0.4854291369346832,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.37516610899905567
ROC,2026-02-13 09:30:00,-0.4374148730677637,0.7608144870542909,-0.6100091140934896,0.9652712504858361,-0.6023738359337397,0.4864981877521273,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.37516610899905567
ROC,2026-02-13 09:35:00,-0.43093091119554333,0.7360986791077065,-0.6029385936683263,0.9652712504858361,-0.6023738359337397,0.48756723856957135,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.48698764960323276
ROC,2026-02-13 09:40:00,-0.42444694932332294,0.7113828711611222,-0.5958680732431627,0.9652712504858361,-0.6023738359337397,0.4886362893870154,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.7106307308115869
ROC,2026-02-13 09:45:00,-0.41796298745110255,0.6866670632145379,-0.5887975528179994,0.9652712504858361,-0.6023738359337397,0.4897053402044595,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.7106307308115869
ROC,2026-02-13 09:50:00,-0.41147902557888216,0.6619512552679535,-0.5817270323928361,0.9652712504858361,-0.39519018887528656,0.49077439102190357,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.7106307308115869
ROC,2026-02-13 09:54:00,-0.4049950637066618,0.6372354473213692,-0.5746565119676728,0.9652712504858361,-0.6023738359337397,0.4918434418393477,-0.5751597552389147,0.47374353889553195,-0.31718461850752494,0.2633445683948786
ROC,2026-02-13 09:55:00,-0.40328029693053735,0.6615620299459595,-0.5887975528179994,0.9652712504858361,-0.39519018887528656,0.496119645109124,-0.5751597552389147,0.47374353889553195,-0.3236820744077318,0.15152302779070148
ROC,2026-02-13 10:00:00,-0.40156553015441293,0.685888612570551,-0.6029385936683263,0.9652712504858361,-0.18800654181683346,0.5003958483789004,-0.5751597552389147,0.5220406624704502,-0.3301795303079387,0.15152302779070148
ROC,2026-02-13 10:05:00,-0.3998507633782886,0.7102151951951413,-0.6170796345186529,0.9652712504858361,-0.18800654181683346,0.5046720516486767,-0.5751597552389147,0.5220406624704502,-0.33667698620814546,0.2633445683948786
ROC,2026-02-13 10:10:00,-0.3981359966021642,0.7345417778197328,-0.6312206753689795,0.9652712504858361,-0.39519018887528656,0.5089482549184372,-0.5751597552389147,0.5220406624704502,-0.34317444210835224,0.2633445683948786
ROC,2026-02-13 10:15:00,-0.3964212298260398,0.7588683604443233,-0.6453617162193064,0.9652712504858361,-0.6023738359337397,0.5132244581882135,-0.5751597552389147,0.5220406624704502,-0.34967189800855913,0.37516610899905567
ROC,2026-02-13 10:20:00,-0.39470646304991536,0.7831949430689136,-0.659502757069633,0.9652712504858361,-0.8095574829921928,0.5175006614579899,-0.5751597552389147,0.5220406624704502,-0.356169353908766,0.48698764960323276
ROC,2026-02-13 10:25:00,-0.392991696273791,0.8075215256935051,-0.6736437979199598,0.9652712504858361,-0.8095574829921928,0.5217768647277662,-0.5751597552389147,0.5220406624704502,-0.36266680980897276,0.37516610899905567
ROC,2026-02-13 10:30:00,-0.39127692949766657,0.8318481083180954,-0.6877848387702864,0.9652712504858361,-1.016741130050646,0.5260530679975425,-0.5751597552389147,0.5220406624704502,-0.3691642657091796,0.37516610899905567
ROC,2026-02-13 10:35:00,-0.38956216272154215,0.8561746909426857,-0.7019258796206133,0.9652712504858361,-0.8095574829921928,0.5303292712673189,-0.5751597552389147,0.5703377860453858,-0.37566172160938643,0.48698764960323276
ROC,2026-02-13 10:40:00,-0.38784739594541773,0.8805012735672773,-0.7160669204709399,0.9652712504858361,-0.8095574829921928,0.5346054745370952,-0.5751597552389147,0.5703377860453858,-0.3821591775095933,0.2633445683948786
ROC,2026-02-13 10:45:00,-0.38613262916929336,0.9048278561918677,-0.7302079613212665,0.9652712504858361,-0.39519018887528656,0.5388816778068715,-0.5751597552389147,0.5703377860453858,-0.38865663340980006,0.37516610899905567
ROC,2026-02-13 10:50:00,-0.38441786239316894,0.9291544388164592,-0.7443490021715934,0.9652712504858361,-0.8095574829921928,0.5431578810766479,-0.5751597552389147,0.5703377860453858,-0.39515408931000695,0.48698764960323276
ROC,2026-02-13 10:54:00,-0.3827030956170445,0.9534810214410495,-0.7584900430219201,0.9652712504858361,-1.016741130050646,0.5474340843464242,-0.5751597552389147,0.5703377860453858,-0.4016515452102138,0.37516610899905567
ROC,2026-02-13 10:55:00,-0.3912233430359127,1.006869761441152,-0.7797016042974101,0.9652712504858361,-1.016741130050646,0.5495721859813123,-0.5751597552389147,0.5703377860453858,-0.4081490011104206,0.2633445683948786
