station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SCH,2023-11-22 22:45,42.80,41.00,93.30,290.00,3.00,0.00,29.68,M,10.00,M,OVC,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,41.03,KSCH 222245Z 29003KT 10SM OVC005 06/05 A2968,M
SCH,2023-11-22 23:47,42.80,41.00,93.30,300.00,3.00,0.00,29.69,M,10.00,M,OVC,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,41.03,KSCH 222347Z 30003KT 10SM OVC046 06/05 A2969,M
SCH,2023-11-23 00:49,41.00,39.20,93.24,0.00,0.00,0.00,29.70,M,10.00,M,SCT,SCT,OVC,M,900.00,1300.00,6500.00,M,M,M,M,M,M,M,M,41.00,KSCH 230049Z 00000KT 10SM SCT009 SCT013 OVC065 05/04 A2970,M
SCH,2023-11-23 01:45,41.00,39.20,93.24,0.00,0.00,0.00,29.69,M,10.00,M,OVC,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,41.00,KSCH 230145Z 00000KT 10SM OVC075 05/04 A2969,M
SCH,2023-11-23 02:45,42.80,41.00,93.30,300.00,5.00,0.00,29.69,M,10.00,M,BKN,OVC,M,M,900.00,4000.00,M,M,M,M,M,M,M,M,M,39.22,KSCH 230245Z 30005KT 10SM BKN009 OVC040 06/05 A2969 RMK LAST,M
SCH,2023-11-23 11:59,39.20,35.60,86.79,300.00,5.00,0.00,29.83,M,15.00,M,BKN,BKN,M,M,1300.00,3700.00,M,M,M,M,M,M,M,M,M,34.95,KSCH 231159Z 30005KT 15SM BKN013 BKN037 04/02 A2983 RMK ONLY REPORT FOR THE DAY/TOWER CLOSED,M
SCH,2023-11-24 12:49,39.20,23.00,51.89,300.00,11.00,0.00,30.12,M,10.00,M,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,31.57,KSCH 241249Z 30011KT 10SM OVC044 04/M05 A3012 RMK FIRST,M
SCH,2023-11-24 13:45,39.20,24.80,55.95,290.00,9.00,0.00,30.13,M,10.00,M,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,32.47,KSCH 241345Z 29009KT 10SM OVC042 04/M04 A3013,M
SCH,2023-11-24 14:50,39.20,24.80,55.95,270.00,12.00,0.00,30.14,M,10.00,17.00,OVC,M,M,M,4200.00,M,M,M,M,M,M,M,M,M,M,31.17,KSCH 241450Z 27012G17KT 10SM OVC042 04/M04 A3014,M
SCH,2023-11-24 15:50,37.40,24.80,60.04,280.00,10.00,0.00,30.14,M,10.00,16.00,OVC,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,29.74,KSCH 241550Z 28010G16KT 10SM OVC036 03/M04 A3014,M
SCH,2023-11-24 16:55,37.40,23.00,55.68,280.00,12.00,0.00,30.14,M,10.00,17.00,BKN,OVC,M,M,3600.00,4300.00,M,M,M,M,M,M,M,M,M,28.87,KSCH 241655Z 28012G17KT 10SM BKN036 OVC043 03/M05 A3014,M
SCH,2023-11-24 17:50,37.40,21.20,51.61,280.00,13.00,0.00,30.14,M,10.00,19.00,OVC,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,28.49,KSCH 241750Z 28013G19KT 10SM OVC044 03/M06 A3014,M
SCH,2023-11-24 18:49,35.60,19.40,51.33,280.00,14.00,0.00,30.16,M,10.00,24.00,SCT,OVC,M,M,3700.00,4700.00,M,M,M,M,M,M,M,M,M,25.80,KSCH 241849Z 28014G24KT 10SM SCT037 OVC047 02/M07 A3016,M
SCH,2023-11-24 19:46,33.80,17.60,51.04,300.00,13.00,0.00,30.20,M,10.00,26.00,SCT,OVC,M,M,4000.00,4900.00,M,M,M,M,M,M,M,M,M,23.87,KSCH 241946Z 30013G26KT 10SM SCT040 OVC049 01/M08 A3020,M
SCH,2023-11-24 20:48,32.00,12.20,43.34,300.00,13.00,0.00,30.21,M,15.00,26.00,BKN,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,21.57,KSCH 242048Z 30013G26KT 15SM BKN049 00/M11 A3021,M
SCH,2023-11-24 22:59,28.40,8.60,42.73,300.00,12.00,0.00,30.26,M,15.00,19.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.42,KSCH 242259Z 30012G19KT 15SM CLR M02/M13 A3026,M
SCH,2023-11-25 00:47,26.60,8.60,46.02,280.00,7.00,0.00,30.27,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.20,KSCH 250047Z 28007KT 15SM CLR M03/M13 A3027,M
SCH,2023-11-25 02:52,26.60,8.60,46.02,300.00,5.00,0.00,30.30,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KSCH 250252Z 30005KT 15SM CLR M03/M13 A3030 RMK LAST,M
SCH,2023-11-25 12:51,19.40,15.80,85.63,0.00,0.00,0.00,30.41,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.40,KSCH 251251Z 00000KT 15SM CLR M07/M09 A3041 RMK FIRST,M
SCH,2023-11-25 13:45,26.60,15.80,63.27,230.00,3.00,0.00,30.42,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.52,KSCH 251345Z 23003KT 15SM CLR M03/M09 A3042,M
SCH,2023-11-25 14:45,32.00,14.00,46.92,0.00,0.00,0.00,30.43,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KSCH 251445Z 00000KT 15SM CLR 00/M10 A3043,M
SCH,2023-11-25 15:45,33.80,12.20,40.32,270.00,3.00,0.00,30.43,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,KSCH 251545Z 27003KT 15SM CLR 01/M11 A3043,M
SCH,2023-11-25 16:59,37.40,19.40,47.80,300.00,8.00,0.00,30.39,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.76,KSCH 251659Z 30008KT 15SM CLR 03/M07 A3039,M
SCH,2023-11-25 17:45,37.40,19.40,47.80,280.00,6.00,0.00,30.37,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.03,KSCH 251745Z 28006G15KT 15SM CLR 03/M07 A3037,M
SCH,2023-11-25 20:55,37.40,23.00,55.68,300.00,5.00,0.00,30.35,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,KSCH 252055Z 30005KT 15SM CLR 03/M05 A3035,M
SCH,2023-11-26 00:59,30.20,23.00,74.26,0.00,0.00,0.00,30.33,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.20,KSCH 260059Z 00000KT 15SM CLR M01/M05 A3033,M
SCH,2023-11-26 01:45,28.40,23.00,79.92,0.00,0.00,0.00,30.33,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KSCH 260145Z 00000KT 15SM CLR M02/M05 A3033 RMK LAST,M
SCH,2023-11-26 12:55,24.80,23.00,92.74,0.00,0.00,0.00,30.25,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.80,KSCH 261255Z 00000KT 15SM CLR M04/M05 A3025 RMK FIRST,M
SCH,2023-11-26 14:59,33.80,23.00,64.23,0.00,0.00,0.00,30.21,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,KSCH 261459Z 00000KT 15SM CLR 01/M05 A3021,M
SCH,2023-11-26 15:51,35.60,23.00,59.79,190.00,6.00,0.00,30.20,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,KSCH 261551Z 19006KT 15SM CLR 02/M05 A3020,M
SCH,2023-11-26 17:51,39.20,23.00,51.89,170.00,12.00,0.00,30.13,M,15.00,18.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,31.17,KSCH 261751Z 17012G18KT 15SM SCT120 04/M05 A3013,M
SCH,2023-11-26 19:48,39.20,26.60,60.29,170.00,5.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.95,KSCH 261948Z 17005KT 10SM CLR 04/M03 A3008,M
SCH,2023-11-26 20:45,39.20,26.60,60.29,150.00,7.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.56,KSCH 262045Z 15007KT 10SM CLR 04/M03 A3005,M
SCH,2023-11-26 21:45,39.20,26.60,60.29,120.00,3.00,0.00,30.02,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.92,KSCH 262145Z 12003KT 10SM CLR 04/M03 A3002,M
SCH,2023-11-26 22:46,39.20,28.40,64.93,0.00,0.00,0.00,29.99,M,10.00,M,OVC,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,39.20,KSCH 262246Z 00000KT 10SM OVC024 04/M02 A2999,M
SCH,2023-11-26 23:45,41.00,30.20,65.16,180.00,4.00,0.00,29.96,M,10.00,M,OVC,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,37.93,KSCH 262345Z 18004KT 10SM OVC024 05/M01 A2996,M
SCH,2023-11-27 00:46,39.20,33.80,80.79,170.00,3.00,0.00,29.91,M,10.00,M,OVC,M,M,M,2600.00,M,M,M,-RA,M,M,M,M,M,M,36.92,KSCH 270046Z 17003KT 10SM -RA OVC026 04/01 A2991,M
SCH,2023-11-27 01:45,39.20,35.60,86.79,0.00,0.00,0.00,29.87,M,10.00,M,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,39.20,KSCH 270145Z 00000KT 10SM OVC038 04/02 A2987 RMK LAST,M
SCH,2023-11-27 12:45,35.60,35.60,100.00,0.00,0.00,0.00,29.65,M,10.00,M,BKN,OVC,M,M,2900.00,3800.00,M,M,M,M,M,M,M,M,M,35.60,KSCH 271245Z 00000KT 10SM BKN029 OVC038 02/02 A2965 RMK FIRST,M
SCH,2023-11-27 13:45,35.60,35.60,100.00,200.00,5.00,0.00,29.69,M,5.00,M,BKN,BKN,OVC,M,700.00,3400.00,5500.00,M,-RA BR,M,M,M,M,M,M,30.67,KSCH 271345Z 20005KT 5SM -RA BR BKN007 BKN034 OVC055 02/02 A2969,M
SCH,2023-11-27 14:47,41.00,35.60,80.93,280.00,8.00,0.00,29.70,M,10.00,22.00,SCT,SCT,OVC,M,3600.00,5000.00,6000.00,M,M,M,M,M,M,M,M,35.20,KSCH 271447Z 28008G22KT 10SM SCT036 SCT050 OVC060 05/02 A2970,M
SCH,2023-11-27 15:45,42.80,30.20,60.79,280.00,18.00,0.00,29.69,M,10.00,28.00,SCT,SCT,OVC,M,3600.00,5000.00,6000.00,M,M,M,M,M,M,M,M,33.97,KSCH 271545Z 28018G28KT 10SM SCT036 SCT050 OVC060 06/M01 A2969,M
SCH,2023-11-27 16:45,42.80,28.40,56.48,270.00,10.00,0.00,29.69,M,10.00,16.00,BKN,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,36.51,KSCH 271645Z 27010G16KT 10SM BKN065 06/M02 A2969,M
SCH,2023-11-27 17:49,46.40,28.40,49.24,260.00,6.00,0.00,29.68,M,10.00,M,SCT,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,42.87,KSCH 271749Z 26006KT 10SM SCT050 08/M02 A2968,M
SCH,2023-11-27 18:46,44.60,24.80,45.44,290.00,18.00,0.00,29.68,M,10.00,22.00,BKN,OVC,M,M,5000.00,5500.00,M,M,M,M,M,M,M,M,M,36.34,KSCH 271846Z 29018G22KT 10SM BKN050 OVC055 07/M04 A2968,M
SCH,2023-11-27 19:45,42.80,24.80,48.67,280.00,14.00,0.00,29.70,M,10.00,20.00,BKN,BKN,OVC,M,4800.00,5500.00,7000.00,M,M,M,M,M,M,M,M,35.08,KSCH 271945Z 28014G20KT 10SM BKN048 BKN055 OVC070 06/M04 A2970,M
SCH,2023-11-27 20:45,39.20,26.60,60.29,270.00,14.00,0.00,29.72,M,10.00,19.00,SCT,SCT,OVC,M,4400.00,5000.00,7000.00,M,M,M,M,M,M,M,M,30.44,KSCH 272045Z 27014G19KT 10SM SCT044 SCT050 OVC070 04/M03 A2972,M
SCH,2023-11-27 21:45,37.40,24.80,60.04,270.00,6.00,0.00,29.73,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,32.03,KSCH 272145Z 27006KT 10SM SCT070 03/M04 A2973,M
SCH,2023-11-28 02:45,35.60,24.80,64.46,290.00,12.00,0.00,29.74,M,10.00,16.00,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,26.58,KSCH 280245Z 29012G16KT 10SM SCT070 02/M04 A2974 RMK LAST,M
SCH,2023-11-28 12:50,28.40,15.80,58.75,260.00,5.00,0.00,29.75,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.12,KSCH 281250Z 26005KT 10SM CLR M02/M09 A2975 RMK FIRST,M
SCH,2023-11-28 13:45,30.20,12.20,46.62,260.00,10.00,0.00,29.76,M,10.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.71,KSCH 281345Z 26010G16KT 10SM CLR M01/M11 A2976,M
SCH,2023-11-28 14:48,32.00,10.40,40.01,270.00,11.00,0.00,29.76,M,10.00,17.00,SCT,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,22.47,KSCH 281448Z 27011G17KT 10SM SCT120 00/M12 A2976,M
SCH,2023-11-28 15:47,32.00,10.40,40.01,290.00,17.00,0.00,29.76,M,10.00,23.00,SCT,BKN,BKN,M,7500.00,8500.00,12000.00,M,M,M,M,M,M,M,M,20.08,KSCH 281547Z 29017G23KT 10SM SCT075 BKN085 BKN120 00/M12 A2976,M
SCH,2023-11-28 17:59,32.00,10.40,40.01,270.00,18.00,0.00,29.76,M,10.00,25.00,SCT,BKN,BKN,M,7500.00,8500.00,12000.00,M,M,M,M,M,M,M,M,19.75,KSCH 281759Z 27018G25KT 10SM SCT075 BKN085 BKN120 00/M12 A2976,M
SCH,2023-11-28 20:45,30.20,19.40,63.75,290.00,13.00,0.00,29.78,M,10.00,25.00,SCT,SCT,BKN,M,400.00,2300.00,2900.00,M,M,M,M,M,M,M,M,19.26,KSCH 282045Z 29013G25KT 10SM SCT004 SCT023 BKN029 M01/M07 A2978,M
SCH,2023-11-28 21:45,30.20,17.60,59.01,290.00,16.00,0.00,29.81,M,10.00,26.00,SCT,BKN,BKN,M,2600.00,3200.00,4400.00,M,M,M,M,M,M,M,M,18.07,KSCH 282145Z 29016G26KT 10SM SCT026 BKN032 BKN044 M01/M08 A2981,M
SCH,2023-11-29 02:45,28.40,21.20,74.08,280.00,11.00,0.00,29.90,M,10.00,19.00,SCT,SCT,BKN,M,1700.00,2500.00,3400.00,M,M,M,M,M,M,M,M,17.92,KSCH 290245Z 28011G19KT 10SM SCT017 SCT025 BKN034 M02/M06 A2990 RMK LAST,M
SCH,2023-11-29 12:55,23.00,17.60,79.47,0.00,0.00,0.00,30.03,M,15.00,M,BKN,OVC,M,M,6000.00,7000.00,M,M,M,M,M,M,M,M,M,23.00,KSCH 291255Z 00000KT 15SM BKN060 OVC070 M05/M08 A3003 RMK FIRST,M
SCH,2023-11-29 13:45,26.60,17.60,68.40,240.00,3.00,0.00,30.03,M,15.00,M,SCT,SCT,M,M,5500.00,7000.00,M,M,M,M,M,M,M,M,M,22.52,KSCH 291345Z 24003KT 15SM SCT055 SCT070 M03/M08 A3003,M
SCH,2023-11-29 14:45,28.40,15.80,58.75,270.00,10.00,0.00,30.04,M,15.00,M,BKN,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,18.45,KSCH 291445Z 27010KT 15SM BKN034 M02/M09 A3004,M
SCH,2023-11-29 15:52,32.00,15.80,50.75,260.00,9.00,0.00,30.03,M,10.00,M,BKN,OVC,M,M,3900.00,4400.00,M,M,M,M,M,M,M,M,M,23.51,KSCH 291552Z 26009KT 10SM BKN039 OVC044 00/M09 A3003,M
SCH,2023-11-29 16:46,33.80,15.80,47.22,240.00,10.00,0.00,30.01,M,15.00,M,BKN,OVC,M,M,4100.00,4600.00,M,M,M,M,M,M,M,M,M,25.23,KSCH 291646Z 24010KT 15SM BKN041 OVC046 01/M09 A3001,M
SCH,2023-11-29 17:45,33.80,15.80,47.22,250.00,9.00,0.00,29.99,M,15.00,M,BKN,OVC,M,M,4400.00,5000.00,M,M,M,M,M,M,M,M,M,25.75,KSCH 291745Z 25009KT 15SM BKN044 OVC050 01/M09 A2999,M
SCH,2023-11-29 19:45,33.80,15.80,47.22,220.00,8.00,0.00,29.97,M,15.00,M,BKN,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,26.33,KSCH 291945Z 22008KT 15SM BKN047 01/M09 A2997,M
SCH,2023-11-29 20:45,33.80,15.80,47.22,240.00,6.00,0.00,29.97,M,15.00,M,SCT,BKN,M,M,4700.00,5500.00,M,M,M,M,M,M,M,M,M,27.70,KSCH 292045Z 24006KT 15SM SCT047 BKN055 01/M09 A2997,M
SCH,2023-11-29 22:45,28.40,15.80,58.75,0.00,0.00,0.00,29.97,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.40,KSCH 292245Z 00000KT 15SM CLR M02/M09 A2997,M
SCH,2023-11-30 00:45,26.60,15.80,63.27,0.00,0.00,0.00,29.98,M,15.00,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,26.60,KSCH 300045Z 00000KT 15SM SCT110 M03/M09 A2998,M
SCH,2023-11-30 02:45,26.60,17.60,68.40,0.00,0.00,0.00,30.01,M,15.00,M,OVC,M,M,M,9000.00,M,M,M,M,M,M,M,M,M,M,26.60,KSCH 300245Z 00000KT 15SM OVC090 M03/M08 A3001 RMK LAST,M
SCH,2023-11-30 12:45,30.20,19.40,63.75,230.00,5.00,0.00,30.08,M,15.00,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,24.26,KSCH 301245Z 23005KT 15SM OVC035 M01/M07 A3008 RMK FIRST,M
SCH,2023-11-30 13:55,32.00,19.40,59.27,0.00,0.00,0.00,30.07,M,15.00,M,SCT,M,M,M,3700.00,M,M,M,M,M,M,M,M,M,M,32.00,KSCH 301355Z 00000KT 15SM SCT037 00/M07 A3007,M
